window,n_test,sharpe,max_drawdown,win_rate,profit_factor,total_return,n_trades,total_pnl,final_capital
108,7,12.889,-0.0001,1.0,inf,0.0007,1,6.7,10092.23
109,7,-9.28,-0.0011,0.0,0.0,-0.0011,2,-10.71,10081.05
110,7,0.084,-0.0004,1.0,inf,0.0,1,0.06,10080.96
111,7,-13.63,-0.0016,0.0,0.0,-0.0016,2,-15.42,10065.03
112,7,-4.517,-0.0004,0.5,0.201,-0.0002,2,-2.34,10062.56
113,7,4.656,-0.0003,0.6667,2.513,0.0004,3,4.37,10066.53
114,7,0.073,-0.0009,0.5,1.032,0.0,2,0.3,10066.44
115,7,-8.925,-0.0015,0.0,0.0,-0.0012,2,-11.35,10054.65
116,7,4.314,-0.0006,0.6667,2.069,0.0006,3,6.19,10060.49
117,7,10.203,-0.0,1.0,inf,0.0001,2,1.32,10061.74
118,7,-7.121,-0.0003,0.0,0.0,-0.0003,2,-2.68,10058.82
119,7,-5.697,-0.0006,0.0,0.0,-0.0006,2,-5.64,10052.83
120,7,-10.639,-0.001,0.0,0.0,-0.001,3,-9.62,10042.8
121,7,-1.223,-0.0006,0.0,0.0,-0.0001,1,-1.19,10041.52
122,7,2.058,-0.0002,0.6667,1.546,0.0001,3,1.07,10042.42
123,7,5.445,-0.0001,1.0,inf,0.0002,1,2.16,10044.52
124,7,6.335,-0.0001,1.0,inf,0.0002,2,1.92,10046.32
125,7,-4.429,-0.0003,0.0,0.0,-0.0003,2,-2.49,10043.72
126,7,-2.813,-0.0002,0.5,0.605,-0.0001,2,-0.8,10042.85
127,7,19.935,0.0,1.0,inf,0.0005,1,5.02,10047.78
128,7,3.134,-0.0001,0.5,inf,0.0001,2,0.87,10048.5
129,7,3.32,-0.0001,0.5,2.392,0.0001,2,1.37,10049.78
130,7,-7.773,-0.0001,0.0,0.0,-0.0001,1,-1.17,10048.57
131,7,-6.492,-0.0003,0.5,0.311,-0.0002,2,-2.04,10046.36
132,7,-1.497,-0.0002,0.3333,0.834,-0.0001,3,-0.29,10045.78
133,7,0.674,-0.0002,0.5,1.205,0.0,2,0.44,10046.02
134,7,-8.247,-0.0006,0.0,0.0,-0.0006,2,-6.18,10039.69
135,7,-18.441,-0.0004,0.0,0.0,-0.0004,2,-4.17,10035.34
136,7,4.471,-0.0001,0.5,5.078,0.0002,2,2.21,10037.41
137,7,5.55,-0.0,0.3333,15.514,0.0001,3,0.99,10038.28
138,7,6.677,-0.0,1.0,inf,0.0001,1,0.65,10038.9
139,7,16.223,-0.0,1.0,inf,0.0001,2,1.48,10040.3
140,7,5.431,-0.0001,0.5,18.139,0.0003,2,2.82,10043.05
141,7,-2.232,-0.0001,0.0,0.0,-0.0,1,-0.25,10042.76
142,7,3.949,-0.0,0.5,4.348,0.0,2,0.55,10043.2
143,7,6.012,-0.0,0.5,inf,0.0,2,0.46,10043.52
144,7,-2.684,-0.0001,0.0,0.0,-0.0001,1,-0.64,10042.82
145,7,-2.219,-0.0001,0.0,0.0,-0.0,1,-0.41,10042.37
146,7,0.896,-0.0001,0.5,1.335,0.0,2,0.19,10042.47
147,7,13.47,-0.0,1.0,inf,0.0002,2,2.0,10044.38
148,7,1.11,-0.0003,1.0,inf,0.0001,1,0.8,10045.04
149,7,-1.223,-0.0002,0.0,0.0,-0.0,1,-0.4,10044.56
150,7,0.188,-0.0001,1.0,inf,0.0,1,0.09,10044.5
151,7,7.288,-0.0,1.0,inf,0.0001,1,1.25,10045.69
